-1.0E-4	0.048447903
-9.899497E-5	0.048216484
-9.798995E-5	0.04804419
-9.698492E-5	0.047931015
-9.59799E-5	0.047876965
-9.497487E-5	0.04788204
-9.3969844E-5	0.047946233
-9.296482E-5	0.048069555
-9.1959795E-5	0.048251998
-9.0954774E-5	0.04849356
-8.9949746E-5	0.04879425
-8.894472E-5	0.049154066
-8.79397E-5	0.049572997
-8.693467E-5	0.050051056
-8.592965E-5	0.050588235
-8.492462E-5	0.05118454
-8.39196E-5	0.051830363
-8.291457E-5	0.052488297
-8.1909544E-5	0.053190682
-8.090452E-5	0.053937513
-7.9899495E-5	0.054728802
-7.8894474E-5	0.055564534
-7.788945E-5	0.056444727
-7.688442E-5	0.057369366
-7.587939E-5	0.058338463
-7.487437E-5	0.059352
-7.386935E-5	0.060720425
-7.286432E-5	0.062223487
-7.185929E-5	0.063815735
-7.0854265E-5	0.06549718
-6.9849244E-5	0.067267805
-6.884422E-5	0.06908555
-6.7839195E-5	0.07097741
-6.683417E-5	0.07299398
-6.582914E-5	0.07513526
-6.482412E-5	0.07740125
-6.38191E-5	0.07979195
-6.281407E-5	0.08236263
-6.180904E-5	0.0851407
-6.080402E-5	0.08804188
-5.9798993E-5	0.0910662
-5.879397E-5	0.09421363
-5.7788944E-5	0.09748418
-5.678392E-5	0.10087785
-5.577889E-5	0.10439466
-5.4773867E-5	0.10803457
-5.3768843E-5	0.111797616
-5.276382E-5	0.11568378
-5.175879E-5	0.11969307
-5.075377E-5	0.12382546
-4.974874E-5	0.12808101
-4.8743717E-5	0.13245966
-4.7738693E-5	0.13696142
-4.6733665E-5	0.14159985
-4.572864E-5	0.14651294
-4.4723616E-5	0.15155342
-4.371859E-5	0.15672131
-4.271357E-5	0.16201656
-4.170854E-5	0.16743928
-4.0703515E-5	0.17298935
-3.9698494E-5	0.17867406
-3.869347E-5	0.18456209
-3.768844E-5	0.19056928
-3.6683414E-5	0.19669563
-3.5678393E-5	0.20294109
-3.4673365E-5	0.20930573
-3.3668337E-5	0.21578954
-3.2663316E-5	0.22239245
-3.165829E-5	0.22911456
-3.0653267E-5	0.23595577
-2.964824E-5	0.2429162
-2.8643211E-5	0.24999575
-2.763819E-5	0.25719443
-2.663317E-5	0.26462483
-2.5628142E-5	0.27257404
-2.4623114E-5	0.28056195
-2.3618093E-5	0.28858846
-2.2613065E-5	0.2966537
-2.1608044E-5	0.30475754
-2.0603009E-5	0.31290016
-1.9597988E-5	0.32106337
-1.8592968E-5	0.32922456
-1.758794E-5	0.33743754
-1.6582911E-5	0.34570226
-1.557789E-5	0.35401866
-1.4572863E-5	0.36238688
-1.3567842E-5	0.37080675
-1.2562814E-5	0.37927842
-1.1557786E-5	0.38780186
-1.0552765E-5	0.39637697
-9.547737E-6	0.40500385
-8.542716E-6	0.41368243
-7.5376884E-6	0.4224128
-6.5326603E-6	0.43120152
-5.5276396E-6	0.44006556
-4.522619E-6	0.44897527
-3.5175835E-6	0.45793074
-2.5125628E-6	0.46693176
-1.507542E-6	0.47597837
-5.02514E-7	0.48507074
5.02514E-7	0.49420875
1.5075348E-6	0.50348204
2.5125628E-6	0.5127653
3.5175908E-6	0.52200687
4.5226116E-6	0.53120685
5.5276396E-6	0.5403652
6.5326676E-6	0.549482
7.5376884E-6	0.5585571
8.542716E-6	0.5675903
9.547737E-6	0.57650584
1.0552765E-5	0.58537227
1.1557793E-5	0.59418947
1.2562814E-5	0.6029574
1.3567842E-5	0.6116762
1.4572855E-5	0.6203457
1.557789E-5	0.62896615
1.6582919E-5	0.6374324
1.7587932E-5	0.6457821
1.8592968E-5	0.65405506
1.9597996E-5	0.662251
2.0603009E-5	0.6703698
2.1608044E-5	0.67841184
2.2613058E-5	0.6863767
2.3618086E-5	0.6942647
2.4623114E-5	0.7020757
2.5628142E-5	0.7098098
2.663317E-5	0.7174669
2.7638183E-5	0.7250469
2.8643211E-5	0.7325395
2.964824E-5	0.73991346
3.0653267E-5	0.7471668
3.1658295E-5	0.7542996
3.2663324E-5	0.76131165
3.3668337E-5	0.76820296
3.4673365E-5	0.7749738
3.5678393E-5	0.78162396
3.668342E-5	0.78815347
3.768845E-5	0.79456234
3.8693463E-5	0.8008505
3.969849E-5	0.8070181
4.070352E-5	0.8130651
4.1708547E-5	0.8189914
4.2713575E-5	0.82472336
4.3718588E-5	0.83014435
4.4723616E-5	0.835375
4.5728644E-5	0.84041035
4.6733658E-5	0.845322
4.77387E-5	0.85011023
4.8743714E-5	0.85477483
4.974874E-5	0.8593159
5.075377E-5	0.86373335
5.1758783E-5	0.86802727
5.276381E-5	0.8721976
5.3768854E-5	0.8762445
5.4773867E-5	0.88016766
5.5778895E-5	0.88396734
5.678391E-5	0.88764346
5.7788937E-5	0.891196
5.879398E-5	0.89462507
5.9798993E-5	0.89793044
6.080402E-5	0.9011123
6.180905E-5	0.9041703
6.281406E-5	0.9071231
6.381909E-5	0.9099732
6.482412E-5	0.91272074
6.582915E-5	0.9153656
6.6834175E-5	0.9179077
6.783919E-5	0.9203472
6.8844216E-5	0.9226841
6.9849244E-5	0.9249183
7.085427E-5	0.9270433
7.18593E-5	0.9287718
7.286431E-5	0.9304211
7.386934E-5	0.9319912
7.487437E-5	0.9334821
7.58794E-5	0.9348938
7.6884426E-5	0.93622625
7.788944E-5	0.9374795
7.889447E-5	0.9386536
7.9899495E-5	0.93974847
8.090452E-5	0.9407641
8.190955E-5	0.9417006
8.2914565E-5	0.9425578
8.391959E-5	0.94333583
8.492462E-5	0.9440347
8.592965E-5	0.94465435
8.693468E-5	0.9451947
8.7939705E-5	0.94565594
8.894472E-5	0.946038
8.9949746E-5	0.9463408
9.095476E-5	0.9465644
9.19598E-5	0.9467088
9.296483E-5	0.946774
9.3969844E-5	0.94676
9.497487E-5	0.9466668
9.59799E-5	0.94649434
9.698491E-5	0.94624186
9.7989956E-5	0.9458937
9.899497E-5	0.94546664
