-1.0E-4	4.371734E-4
-9.899497E-5	3.8740304E-4
-9.798995E-5	3.4232342E-4
-9.698492E-5	3.0193393E-4
-9.59799E-5	2.5084574E-4
-9.497487E-5	2.0635415E-4
-9.3969844E-5	1.7061413E-4
-9.296482E-5	1.4362583E-4
-9.1959795E-5	1.2538885E-4
-9.0954774E-5	1.1590347E-4
-8.9949746E-5	1.15169554E-4
-8.894472E-5	1.2318719E-4
-8.79397E-5	1.3995623E-4
-8.693467E-5	1.6547691E-4
-8.592965E-5	1.9974887E-4
-8.492462E-5	2.4277261E-4
-8.39196E-5	2.945475E-4
-8.291457E-5	3.486417E-4
-8.1909544E-5	4.0636657E-4
-8.090452E-5	4.7203733E-4
-7.9899495E-5	5.456549E-4
-7.8894474E-5	6.272183E-4
-7.788945E-5	7.167286E-4
-7.688442E-5	8.138811E-4
-7.587939E-5	9.175365E-4
-7.487437E-5	0.0010310288
-7.386935E-5	0.0011543588
-7.286432E-5	0.0012875276
-7.185929E-5	0.0014305343
-7.0854265E-5	0.0015798497
-6.9849244E-5	0.0017311659
-6.884422E-5	0.0018894154
-6.7839195E-5	0.0020545993
-6.683417E-5	0.0022267168
-6.582914E-5	0.0024057676
-6.482412E-5	0.0025917504
-6.38191E-5	0.0027846666
-6.281407E-5	0.0029845173
-6.180904E-5	0.003186637
-6.080402E-5	0.003458176
-5.9798993E-5	0.0038046476
-5.879397E-5	0.0042260485
-5.7788944E-5	0.0047223796
-5.678392E-5	0.005293641
-5.577889E-5	0.0059398348
-5.4773867E-5	0.006660957
-5.3768843E-5	0.0074570095
-5.276382E-5	0.008327993
-5.175879E-5	0.009273909
-5.075377E-5	0.010294749
-4.974874E-5	0.011390527
-4.8743717E-5	0.012561231
-4.7738693E-5	0.013806866
-4.6733665E-5	0.015127435
-4.572864E-5	0.016522931
-4.4723616E-5	0.017993357
-4.371859E-5	0.019704187
-4.271357E-5	0.021507906
-4.170854E-5	0.023325851
-4.0703515E-5	0.02523583
-3.9698494E-5	0.028740726
-3.869347E-5	0.032783486
-3.768844E-5	0.037205778
-3.6683414E-5	0.04200758
-3.5678393E-5	0.047188856
-3.4673365E-5	0.052749686
-3.3668337E-5	0.058690026
-3.2663316E-5	0.06500984
-3.165829E-5	0.0717092
-3.0653267E-5	0.078788035
-2.964824E-5	0.08624642
-2.8643211E-5	0.09408433
-2.763819E-5	0.10230169
-2.663317E-5	0.110898554
-2.5628142E-5	0.119875
-2.4623114E-5	0.12923095
-2.3618093E-5	0.13896635
-2.2613065E-5	0.14908133
-2.1608044E-5	0.15957575
-2.0603009E-5	0.17044984
-1.9597988E-5	0.18170327
-1.8592968E-5	0.19333622
-1.758794E-5	0.20534877
-1.6582911E-5	0.21774083
-1.557789E-5	0.2305123
-1.4572863E-5	0.24366339
-1.3567842E-5	0.2571939
-1.2562814E-5	0.271104
-1.1557786E-5	0.28539363
-1.0552765E-5	0.30015996
-9.547737E-6	0.31578752
-8.542716E-6	0.33186746
-7.5376884E-6	0.3485187
-6.5326603E-6	0.36531064
-5.5276396E-6	0.38221872
-4.522619E-6	0.399243
-3.5175835E-6	0.41695163
-2.5125628E-6	0.434821
-1.507542E-6	0.45266822
-5.02514E-7	0.47049335
5.02514E-7	0.48829627
1.5075348E-6	0.5060769
2.5125628E-6	0.52383536
3.5175908E-6	0.5415717
4.5226116E-6	0.55928564
5.5276396E-6	0.57697755
6.5326676E-6	0.5946473
7.5376884E-6	0.6122946
8.542716E-6	0.62991995
9.547737E-6	0.64752287
1.0552765E-5	0.6651038
1.1557793E-5	0.6826625
1.2562814E-5	0.7001988
1.3567842E-5	0.7159553
1.4572855E-5	0.7309303
1.557789E-5	0.7454553
1.6582919E-5	0.7595298
1.7587932E-5	0.7731537
1.8592968E-5	0.7863276
1.9597996E-5	0.7990509
2.0603009E-5	0.8113237
2.1608044E-5	0.8231464
2.2613058E-5	0.83451843
2.3618086E-5	0.8454402
2.4623114E-5	0.8559117
2.5628142E-5	0.8659327
2.663317E-5	0.875042
2.7638183E-5	0.8837896
2.8643211E-5	0.8921802
2.964824E-5	0.9002137
3.0653267E-5	0.90789
3.1658295E-5	0.91520923
3.2663324E-5	0.92217135
3.3668337E-5	0.9287762
3.4673365E-5	0.935024
3.5678393E-5	0.94091475
3.668342E-5	0.94644827
3.768845E-5	0.9516247
3.8693463E-5	0.95644397
3.969849E-5	0.96090615
4.070352E-5	0.9650112
4.1708547E-5	0.96875906
4.2713575E-5	0.97214985
4.3718588E-5	0.9750005
4.4723616E-5	0.97689885
4.5728644E-5	0.9786034
4.6733658E-5	0.98011416
4.77387E-5	0.98146003
4.8743714E-5	0.9827492
4.974874E-5	0.98399127
5.075377E-5	0.9852149
5.1758783E-5	0.9863873
5.276381E-5	0.9875051
5.3768854E-5	0.98856825
5.4773867E-5	0.98957664
5.5778895E-5	0.9905304
5.678391E-5	0.99142945
5.7788937E-5	0.99227387
5.879398E-5	0.9930636
5.9798993E-5	0.9937987
6.080402E-5	0.99447906
6.180905E-5	0.9951048
6.281406E-5	0.99567586
6.381909E-5	0.9961923
6.482412E-5	0.996654
6.582915E-5	0.997061
6.6834175E-5	0.997423
6.783919E-5	0.99775827
6.8844216E-5	0.9980504
6.9849244E-5	0.99829936
7.085427E-5	0.9985051
7.18593E-5	0.99866766
7.286431E-5	0.9987871
7.386934E-5	0.9988633
7.487437E-5	0.9988963
7.58794E-5	0.99899083
7.6884426E-5	0.9990883
7.788944E-5	0.9991758
7.889447E-5	0.99925333
7.9899495E-5	0.99932086
8.090452E-5	0.99937844
8.190955E-5	0.99942607
8.2914565E-5	0.99946374
8.391959E-5	0.9994914
8.492462E-5	0.99950916
8.592965E-5	0.9995169
8.693468E-5	0.9995147
8.7939705E-5	0.99950254
8.894472E-5	0.99948037
8.9949746E-5	0.9994483
9.095476E-5	0.9994062
9.19598E-5	0.9993542
9.296483E-5	0.9992922
9.3969844E-5	0.99922025
9.497487E-5	0.9991383
9.59799E-5	0.9990464
9.698491E-5	0.99901557
9.7989956E-5	0.9989854
9.899497E-5	0.9989524
1.0E-4	0.99891657
